Last_catch_date,Round_weight,Gross_weight,Product_weight
2000-04-03,1542.899975657463,1206.3999998569489,1206.3999998569489
2000-04-04,1744.099980354309,1351.9999995231628,1351.9999995231628
2000-04-05,825.6999995708466,650.4000000953674,650.4000000953674
2000-04-06,419.6000006198883,359.59999895095825,359.59999895095825
2000-04-07,2987.6000390052795,2458.7999987602234,2458.7999987602234
2000-04-08,5304.600033044815,4298.899995803833,4298.899995803833
2000-04-09,370.2999991774559,316.0999999642372,316.0999999642372
2000-04-10,454.0999981164932,374.5,374.5
2000-04-11,373.00000190734863,308.7000000476837,308.7000000476837
2000-04-12,878.7000002861023,689.900000333786,689.900000333786
2000-04-13,326.3000001013279,270.79999873042107,270.79999873042107
2000-04-14,876.6000033020973,692.8999996781349,692.8999996781349
2000-04-15,5371.900006651878,4273.399999499321,4273.399999499321
