Last_catch_date,Round_weight,Gross_weight,Product_weight
2013-05-13,556706.7953791618,449035.599609375,448684.0
2013-05-14,266969.20211935043,224648.5,224648.5
2013-05-15,78643.19944059849,69200.79999995232,69200.79999995232
2013-05-16,124089.79982876778,110167.5,110152.5
2013-05-17,96177.19921875,86913.0,86913.0
2013-05-18,56441.80111670494,48418.59997558594,48322.0
2013-05-19,13860.000131607056,11537.39999961853,11537.39999961853
2013-05-20,476098.1081440449,341439.0,341439.0
2013-05-21,207775.29969024658,180163.400390625,179760.5
2013-05-22,587547.7990339994,423191.8995116949,422564.39999997616
2013-05-23,209564.09937918186,172463.40000009537,172463.40000009537
2013-05-24,687266.083937645,530548.20000422,519818.90000116825
2013-05-25,128887.59900915623,101420.29931640625,100145.5
2013-05-26,92648.89990246296,71775.60007321835,71590.39999997616
2013-05-27,383221.59973728657,292525.2000000477,292525.2000000477
2013-05-28,268466.8977702856,201142.5,201142.5
2013-05-29,190955.5002477169,156706.59980463982,156210.29999995232
2013-05-30,263150.204431057,213884.70000004768,213884.70000004768
2013-05-31,161667.500010252,144034.0,144034.0
2013-06-01,250193.79831779003,201614.80078125,200566.0
2013-06-02,131197.99887824059,106794.0,106794.0
2013-06-03,223487.5968258381,173464.10000002384,173464.10000002384
2013-06-04,158885.79862880707,136522.2001953125,136159.0
2013-06-05,332995.0026438236,203443.5,198837.80078125
2013-06-06,548567.7008491755,283228.89723205566,273597.3999710083
2013-06-07,411902.30192279816,289658.7975540161,283446.9002685547
2013-06-08,37452.200373888016,31760.0,31760.0
2013-06-09,693575.1046705246,496796.90267944336,493059.0
2013-06-10,182887.70043694973,153595.0,153328.0
2013-06-11,140915.50016129017,126192.79999995232,126192.79999995232
2013-06-12,179055.8979383707,201607.5,146304.5
2013-06-13,118844.30099737644,106297.0,106297.0
2013-06-14,207581.59803950787,169019.30197906494,166839.0
2013-06-15,263544.0956890583,195034.701171875,191588.0
2013-06-16,290669.0004272461,176531.0,176531.0
2013-06-17,319949.8033745289,259034.5,254350.5
2013-06-18,174395.00137972832,147878.10000002384,147878.10000002384
2013-06-19,460109.80167138577,359679.69882810116,358251.39999997616
2013-06-20,251753.3992676735,202192.0,202192.0
2013-06-21,139541.19988811016,122943.0,122943.0
2013-06-22,556985.4006638527,390270.2033042908,382171.5999736786
2013-06-23,139865.59896862507,86545.0,86545.0
2013-06-24,137041.39910566807,124226.00000023842,124226.00000023842
2013-06-25,197915.99871480465,166474.0,166474.0
2013-06-26,266318.3985084295,222515.89999985695,219363.39999985695
2013-06-27,421070.7990669012,303776.39882814884,303776.39882814884
2013-06-28,213282.20047807693,179904.50034165382,178524.39999985695
2013-06-29,54646.29989242554,48155.0,48155.0
2013-06-30,457893.3990724087,301302.0,301302.0
2013-07-01,257620.79610967636,201126.0,201126.0
2013-07-02,158957.19983136654,133448.400390625,132501.0
2013-07-03,137711.7983893156,121377.7999997139,121377.7999997139
2013-07-04,279979.09804975986,216928.99999845028,215333.89999997616
2013-07-05,144803.899056077,130889.5,130889.5
2013-07-06,55637.100192546844,48669.0,48669.0
2013-07-07,15018.499901771545,13450.0,13450.0
2013-07-08,251578.60059726238,184478.0,184478.0
2013-07-09,78223.60013818741,65664.0,65664.0
2013-07-10,137202.19988512993,123227.40002441406,123139.0
2013-07-11,41219.99989128113,37179.0,37179.0
2013-07-12,80396.09976220131,68602.10019540787,68277.40000009537
2013-07-13,674562.1039539576,477461.19887542725,474916.0
2013-07-14,214073.19865965843,165284.00024414062,165284.00024414062
2013-07-15,851464.3001078367,628347.2998046875,626292.0
2013-07-16,154540.29912042618,137826.29999995232,137826.29999995232
2013-07-17,162616.49956822395,136338.60000038147,136338.60000038147
2013-07-18,143316.20086097717,129690.0,129690.0
2013-07-19,171667.89977931976,147366.89999997616,147366.89999997616
2013-07-20,44303.30111312866,33948.300048828125,33686.0
2013-07-21,71780.50086975098,59892.0,59892.0
2013-07-22,186258.99905490875,152722.5,152722.5
2013-07-23,126161.80022382736,108579.5,108579.5
2013-07-24,253834.99973356724,210847.9005126953,210137.5
2013-07-25,144680.29960095882,124378.099609375,124140.0
2013-07-26,193681.90032935143,118400.10083007812,116153.69921875
2013-07-27,294331.8053741455,195200.099609375,195200.099609375
2013-07-28,23902.499913930893,18920.499755859375,18727.0
2013-07-29,428966.99594813585,328717.099804759,326324.3000000715
2013-07-30,605079.5984782577,453818.40136420727,450118.3000000715
2013-07-31,440612.4021010399,343628.60107421875,342019.5
2013-08-01,126511.29985517263,112001.80000007153,112001.80000007153
2013-08-02,160110.6000535488,134766.89999985695,134766.89999985695
2013-08-03,496115.88778972626,355514.0,355514.0
2013-08-04,304784.49973011017,190557.80136108398,189011.0
2013-08-05,108504.30006182194,98716.59985351562,98532.0
2013-08-06,294367.6000826359,236507.90000009537,236507.90000009537
2013-08-07,144230.40058362484,131236.0,131236.0
2013-08-08,124655.39906096458,113548.0,113548.0
2013-08-09,91889.19999074936,79647.5,79647.5
2013-08-10,69586.5002002716,51391.0,51391.0
2013-08-11,31501.799599409103,24835.0,24835.0
2013-08-12,179726.2987869978,151354.5,151354.5
2013-08-13,118634.50032305717,110471.5,110471.5
2013-08-14,216259.4017214775,180721.70000004768,180711.70000004768
2013-08-15,318534.80170822144,250993.5,250993.5
2013-08-16,293217.09767854214,235866.9980467558,232857.9999998808
2013-08-17,89301.09988367558,68563.0,68563.0
2013-08-18,347359.39655280113,246417.0,246417.0
2013-08-19,137738.20008826256,121339.40000009537,121339.40000009537
2013-08-20,342575.20286905766,259340.3017578125,258233.5
2013-08-21,81698.49996113777,85756.0,76106.0
2013-08-22,110560.99975824356,101561.5,101561.5
2013-08-23,736850.5995031595,535566.5001955032,534933.3000001907
2013-08-24,204748.9983420372,148475.0,148411.0
2013-08-25,98133.69892573357,83214.0,83214.0
2013-08-26,858159.6068085432,572307.0,572307.0
2013-08-27,63659.899537563324,53533.0,53533.0
2013-08-28,132330.70006084442,110193.0,110193.0
