Last_catch_date,Round_weight,Gross_weight,Product_weight
2000-05-27,267475.39999079704,179623.80000305176,179623.80000305176
2000-05-28,37181.5,25555.0,25555.0
2000-05-29,284115.3006629944,191963.5,191963.5
2000-05-30,325692.999997139,222876.19999933243,222876.19999933243
2000-05-31,1257261.1069688797,794306.6003189087,794306.6003189087
2000-06-01,152686.5,101791.0,101791.0
2000-06-02,1011181.3000078201,677081.4000015259,677081.4000015259
2000-06-03,389082.4999809265,260702.0,260702.0
2000-06-04,156772.5,104565.0,104565.0
2000-06-05,1820272.7802238464,1032171.604095459,1032171.604095459
2000-06-06,382983.59980773926,253547.0,253547.0
2000-06-07,609047.7994995117,422225.5,422225.5
2000-06-08,763857.6997680664,515273.0,515273.0
2000-06-09,773546.1000080109,517780.0,517780.0
2000-06-10,151488.30000305176,103705.0,103705.0
2000-06-11,47832.0,31964.0,31964.0
2000-06-12,135831.0,90554.0,90554.0
2000-06-13,1340344.2022457123,788271.1997070312,788271.1997070312
2000-06-14,949017.0,633358.0,633358.0
2000-06-15,120577.5,80560.0,80560.0
2000-06-16,538582.1999931335,368520.0,368520.0
2000-06-17,82627.5,55085.0,55085.0
2000-06-18,22696.5,15676.0,15676.0
2000-06-19,325877.7999391556,219494.30000019073,219494.30000019073
2000-06-20,415596.5,278066.0,278066.0
2000-06-21,372630.0,207379.0,207379.0
2000-06-22,143315.0999879837,94783.5,94783.5
2000-06-23,1067811.9005861282,716750.7999999523,716750.7999999523
2000-06-24,134037.2001953125,91784.0,91784.0
2000-06-25,38486.09999990463,25656.0,25656.0
2000-06-26,603958.5,406641.0,406641.0
2000-06-27,869656.6000022888,581413.5,581413.5
2000-06-28,463870.7000160217,309318.0,309318.0
2000-06-29,291103.0999507904,193102.5,193102.5
2000-06-30,469985.10643196106,255272.0,255272.0
2000-07-01,77892.70000839233,51598.0,51598.0
2000-07-02,16013.100025177002,11030.0,11030.0
2000-07-03,658183.7999992371,440038.5,440038.5
2000-07-04,274795.09980773926,182304.5,182304.5
2000-07-05,112743.30000305176,75555.79999995232,75555.79999995232
2000-07-06,334275.70000457764,226811.5,226811.5
2000-07-07,445901.6000061035,298117.9999961853,298117.9999961853
2000-07-08,45644.5,29787.5,29787.5
2000-07-09,48289.00012207031,33087.0,33087.0
2000-07-10,1119486.7976503372,593638.6999931335,593638.6999931335
2000-07-11,880256.8000001907,587071.8000011444,587071.8000011444
2000-07-12,764139.5999994278,509990.0,509990.0
2000-07-13,639585.0,426390.0,426390.0
2000-07-14,409701.5999877453,274023.5,274023.5
2000-07-15,111758.99995040894,74091.5,74091.5
2000-07-16,19425.400024414062,13074.0,13074.0
2000-07-17,273357.29999923706,187048.5,187048.5
2000-07-18,429192.796875,259808.0,259808.0
2000-07-19,179581.5,119851.0,119851.0
2000-07-20,334699.6000061035,223135.6999950409,223135.6999950409
2000-07-21,507508.19667959213,229465.0,229465.0
2000-07-22,378046.5,180071.0,180071.0
2000-07-23,11181.0,7457.0,7457.0
2000-07-24,891823.5018539429,305311.0,305311.0
2000-07-25,17745.0,11886.0,11886.0
2000-07-26,454663.5,303296.0,303296.0
2000-07-27,83439.0,55626.0,55626.0
2000-07-28,256438.9000003338,173643.40000152588,173643.40000152588
2000-07-29,40663.09995651245,25837.0,25837.0
2000-07-30,15249.0,10166.0,10166.0
2000-07-31,39201.0,26134.0,26134.0
2000-08-01,792247.7000312805,527538.0,527538.0
2000-08-02,64884.999965667725,42411.89999771118,42411.89999771118
2000-08-03,169782.3999671936,112135.10000228882,112135.10000228882
2000-08-04,273336.0,186059.0,186059.0
2000-08-05,86815.09999656677,57367.0,57367.0
2000-08-06,27432.300003051758,19014.0,19014.0
2000-08-07,161404.0999057293,96213.0,96213.0
2000-08-08,192292.49995613098,124731.0,124731.0
2000-08-09,77342.8000304699,50993.0,50993.0
2000-08-10,1199878.1032791138,785782.0,785782.0
2000-08-11,196508.40014362335,119551.60000228882,119551.60000228882
2000-08-12,122712.0,82447.0,82447.0
2000-08-13,58370.5,39041.0,39041.0
2000-08-14,287160.900121212,173614.0,173614.0
2000-08-15,141312.39999580383,83133.0,83133.0
2000-08-16,414976.89996147156,262370.0,262370.0
2000-08-17,752649.0000247955,495802.0,495802.0
2000-08-18,260662.80014562607,170879.0,170879.0
2000-08-19,66587.29999995232,44391.5,44391.5
2000-08-20,33202.29999923706,19543.5,19543.5
2000-08-21,831478.6982860565,451861.0,451861.0
2000-08-22,759990.5000772476,505840.69999694824,505840.69999694824
2000-08-23,963094.2976323366,495770.79841822386,495770.79841822386
2000-08-24,249278.7001092434,161581.5,161581.5
2000-08-25,417119.3002362251,278018.80000042915,278018.80000042915
2000-08-26,92265.79998779297,61510.5,61510.5
2000-08-27,68689.39977645874,19468.0,19468.0
2000-08-28,399048.20006275177,264644.5,264644.5
2000-08-29,270157.3995246887,150985.5,150985.5
2000-08-30,669938.4996030331,429526.0,429526.0
2000-08-31,599991.6997947693,387058.19999694824,387058.19999694824
2000-09-01,662096.3963317871,392234.500770092,392234.500770092
2000-09-02,65422.5,43615.0,43615.0
2000-09-03,19005.70004272461,11441.5,11441.5
2000-09-04,646210.2998504639,411654.5,411654.5
2000-09-05,2125246.2786130905,1044182.5,1044182.5
2000-09-06,226615.00012874603,141392.7000002861,141392.7000002861
2000-09-07,847235.4999110699,561465.0,561465.0
2000-09-08,255680.80004572868,171568.49999809265,171568.49999809265
2000-09-09,90999.0,60873.0,60873.0
2000-09-10,27078.1999938488,18096.5,18096.5
2000-09-11,324328.70022392273,216076.0,216076.0
2000-09-12,335462.0999927521,252718.40000152588,252718.40000152588
2000-09-13,360742.4004840851,220520.0,220520.0
2000-09-14,224162.40002441406,144536.20000076294,144536.20000076294
2000-09-15,468777.50102615356,294584.0,294584.0
2000-09-16,103449.0,69106.0,69106.0
2000-09-17,18297.00005054474,11879.5,11879.5
2000-09-18,899383.7000274658,599445.0,599445.0
2000-09-19,656939.6990699768,410565.0,410565.0
2000-09-20,219440.70002269745,145297.0,145297.0
2000-09-21,248477.69984674454,131939.5,131939.5
2000-09-22,352688.99908542633,233695.20000076294,233695.20000076294
2000-09-23,113498.29999923706,75056.5,75056.5
2000-09-24,13603.300003051758,9392.5,9392.5
2000-09-25,515521.5977869034,277303.5,277303.5
2000-09-26,467674.40001153946,316098.89999985695,316098.89999985695
2000-09-27,328511.59830474854,240875.0,240875.0
2000-09-28,140783.1000418663,89014.29999732971,89014.29999732971
2000-09-29,1429227.3820505142,693862.7012572289,693862.7012572289
2000-09-30,276838.80000543594,123244.5,123244.5
2000-10-01,9380.300000190735,6380.5,6380.5
2000-10-02,287842.4008846283,169943.0,169943.0
2000-10-03,50396.10025024414,31972.900000095367,31972.900000095367
2000-10-04,272664.200394392,186333.5,186333.5
2000-10-05,934522.3949308395,386221.49999427795,386221.49999427795
2000-10-06,236979.69993698597,157668.49999463558,157668.49999463558
2000-10-07,60196.40000081062,40130.90000230074,40130.90000230074
2000-10-08,17432.800003767014,11591.5,11591.5
2000-10-09,164123.09981155396,100418.0,100418.0
2000-10-10,533837.5000267029,354306.60000038147,354306.60000038147
2000-10-11,172901.20001220703,115566.0,115566.0
2000-10-12,89445.29999732971,59444.79999923706,59444.79999923706
2000-10-13,341310.9000072479,227616.89999961853,227616.89999961853
2000-10-14,107472.6000289917,72059.4000005722,72059.4000005722
2000-10-15,16947.50001144409,11482.0,11482.0
2000-10-16,420470.69747924805,282995.0,282995.0
2000-10-17,899259.9871292114,341633.0,341633.0
2000-10-18,429100.500218153,290356.5,290356.5
2000-10-19,238591.4998998642,158137.4000005722,158137.4000005722
2000-10-20,252518.89987945557,168988.5,168988.5
2000-10-21,157971.50003051758,105555.0,105555.0
2000-10-22,18108.999997138977,12251.5,12251.5
2000-10-23,172944.6999938488,117202.5,117202.5
2000-10-24,97609.30000066757,66041.19999933243,66041.19999933243
2000-10-25,316987.0,244745.0,244745.0
2000-10-26,144487.9999985695,96470.59999990463,96470.59999990463
2000-10-27,191892.39998316765,128304.29999923706,128304.29999923706
2000-10-28,466315.69997787476,316136.0,316136.0
2000-10-29,42308.000012397766,28017.5,28017.5
2000-10-30,477299.10000038147,324421.0,324421.0
2000-10-31,249801.1001663208,164187.0,164187.0
2000-11-01,757368.9981479645,441111.5,441111.5
2000-11-02,90729.30000686646,64829.0,64829.0
2000-11-03,222962.79997444153,149813.39999961853,149813.39999961853
2000-11-04,161820.69968891144,110772.5,110772.5
2000-11-05,25122.0,17328.0,17328.0
2000-11-06,839458.0052490234,463263.7001953125,463263.7001953125
2000-11-07,190532.3000472784,135273.60000383854,135273.60000383854
2000-11-08,135869.0,91172.29999995232,91172.29999995232
2000-11-09,170807.30022621155,111039.0,111039.0
2000-11-10,370655.00013160706,251450.80000162125,251450.80000162125
2000-11-11,249192.40000629425,166938.0,166938.0
2000-11-12,34152.5,23751.0,23751.0
2000-11-13,230059.7999792099,159488.79999995232,159488.79999995232
2000-11-14,595927.4004759789,399439.49960947037,399439.49960947037
2000-11-15,419083.200047493,280873.5,280873.5
2000-11-16,375043.39842891693,255095.90000009537,255095.90000009537
2000-11-17,908471.5996539593,530759.4995114803,530759.4995114803
2000-11-18,335145.3999977112,224188.80000019073,224188.80000019073
2000-11-19,52149.399993896484,36451.0,36451.0
2000-11-20,229927.9999513626,153380.5,153380.5
2000-11-21,151026.70001220703,104433.0,104433.0
2000-11-22,190682.2000579834,127442.5,127442.5
2000-11-23,190579.5001153946,130103.5,130103.5
2000-11-24,420854.89996385574,280591.29999923706,280591.29999923706
2000-11-25,344874.30126953125,242882.0,242882.0
2000-11-26,101832.19997882843,69991.5,69991.5
2000-11-27,117977.90000009537,83021.59999990463,83021.59999990463
2000-11-28,82579.7999997139,57488.7999997139,57488.7999997139
2000-11-29,442498.7999973297,295351.2000002861,295351.2000002861
2000-11-30,405128.4000301361,275389.10000038147,275389.10000038147
2000-12-01,375273.199921608,245820.0,245820.0
2000-12-02,412558.29999923706,278217.5,278217.5
2000-12-03,108399.5,74833.0,74833.0
2000-12-04,510964.5,342186.0,342186.0
2000-12-05,419590.30000305176,281974.5,281974.5
2000-12-06,497064.7027282715,221403.70092773438,221403.70092773438
2000-12-07,114102.0,77518.0,77518.0
2000-12-08,430847.0015640259,329991.0,329991.0
2000-12-09,501717.8999328613,335610.5,335610.5
2000-12-10,114469.5,78720.0,78720.0
2000-12-11,256847.7999382019,173544.79999995232,173544.79999995232
2000-12-12,642652.0999469757,430345.4000015259,430345.4000015259
2000-12-13,730132.3000488281,505944.0,505944.0
2000-12-14,746811.0018005371,444052.0,444052.0
2000-12-15,643474.6000518799,448303.5,448303.5
2000-12-16,447165.5999994278,304264.29999923706,304264.29999923706
2000-12-17,136116.0,94016.0,94016.0
2000-12-18,544778.899974823,367892.5,367892.5
2000-12-19,869855.7999970913,582129.0,582129.0
2000-12-20,992571.5998766422,669100.7999999523,669100.7999999523
2000-12-21,480447.79998779297,324869.0,324869.0
2000-12-22,550953.0975093842,272607.6018087864,272607.6018087864
2000-12-23,105999.5,73447.0,73447.0
2000-12-24,66835.5,47024.0,47024.0
2000-12-25,51.0,34.0,34.0
2000-12-27,37345.69998168945,24386.0,24386.0
2000-12-28,474960.0,319683.0,319683.0
2000-12-29,446272.90044021606,264489.6005001068,264489.6005001068
2000-12-30,263597.6999282837,187916.0,187916.0
2000-12-31,544465.201385498,354516.0,354516.0
2001-01-01,613.5,623.0,623.0
2001-01-02,227334.90000915527,154219.5,154219.5
2001-01-03,450566.20623779297,170223.69921875,170223.69921875
2001-01-04,188703.3999862671,130307.30000305176,130307.30000305176
2001-01-05,402024.30001831055,280910.5,280910.5
2001-01-06,471761.29999923706,341616.3000000119,341616.3000000119
2001-01-07,99039.0,67961.0,67961.0
2001-01-08,231656.1999206543,159350.0,159350.0
2001-01-09,480849.60000038147,327758.0,327758.0
2001-01-10,325597.10001182556,232360.5,232360.5
2001-01-11,799908.3999328613,551770.5,551770.5
2001-01-12,540735.4000020027,391581.69999825954,391581.69999825954
2001-01-13,194862.80000305176,134002.5,134002.5
2001-01-14,91000.0,61203.0,61203.0
2001-01-15,555528.5992202759,379369.0,379369.0
2001-01-16,884619.2015504837,602944.7000000477,602944.7000000477
2001-01-17,63379.5003490448,49256.0,49256.0
2001-01-18,301121.3999938965,202386.5,202386.5
2001-01-19,239628.5,163105.0,163105.0
2001-01-20,273491.300000906,206079.30000066757,206079.30000066757
2001-01-21,68534.39997553825,48027.70000010729,48027.70000010729
2001-01-22,230563.90000152588,164537.5,164537.5
2001-01-23,126110.3999991417,90081.0,90081.0
2001-01-24,276142.50004053116,195734.0,195734.0
2001-01-25,455947.7999885082,319253.0,319253.0
2001-01-26,661044.9000680447,466033.0,466033.0
2001-01-27,1178795.8000097275,875262.5000008345,875262.5000008345
2001-01-28,159345.7999267578,113347.5,113347.5
2001-01-29,954330.7000203133,671958.5,671958.5
2001-01-30,281013.40000247955,197046.89999961853,197046.89999961853
2001-01-31,498249.5999991894,348316.5,348316.5
2001-02-01,600530.599905014,418914.0,418914.0
2001-02-02,1316896.9996700287,931055.2000002861,931055.2000002861
2001-02-03,1243791.5000009537,938947.9000005722,938947.9000005722
2001-02-04,354251.30310440063,188640.5,188640.5
2001-02-05,1289569.5953569412,871856.0002441406,871856.0002441406
2001-02-06,473105.0999927521,328319.0,328319.0
2001-02-07,1386537.499718666,994134.1000976562,994134.1000976562
2001-02-08,1396363.3009729385,900531.1000671387,900531.1000671387
2001-02-09,1304101.700369358,948399.4001955986,948399.4001955986
2001-02-10,1023146.9997971058,758504.599984765,758504.599984765
2001-02-11,99513.29999923706,70939.5,70939.5
2001-02-12,1359683.3982429504,914808.8022460938,914808.8022460938
2001-02-13,564180.4000120163,400519.20000076294,400519.20000076294
2001-02-14,662013.0,450844.0,450844.0
2001-02-15,1301941.0027694702,811148.4999864101,811148.4999864101
2001-02-16,476319.9999732971,363128.0,363128.0
2001-02-17,345476.30000305176,253932.0,253932.0
2001-02-18,330636.4000015259,247043.5,247043.5
2001-02-19,1345566.3038434982,911714.80078125,911714.80078125
2001-02-20,847421.3007631302,506388.0,506388.0
2001-02-21,614395.7999949455,434501.5,434501.5
2001-02-22,497861.6999950409,361952.0,361952.0
2001-02-23,986098.9000091553,714881.8999862671,714881.8999862671
2001-02-24,1861703.3000075817,1395388.8000001907,1395388.8000001907
2001-02-25,113241.60000610352,81653.59999847412,81653.59999847412
2001-02-26,754586.399971962,531286.2999999523,531286.2999999523
2001-02-27,447640.99995565414,316991.5,316991.5
2001-02-28,624991.0003585815,444803.0,444803.0
2001-03-01,1352000.5007362366,953120.8999999762,953120.8999999762
2001-03-02,2242429.0989284515,1378670.1000000238,1378670.1000000238
2001-03-03,1294525.1999855042,962453.5999994278,962453.5999994278
2001-03-04,166621.29999923706,120304.0,120304.0
2001-03-05,362895.79999923706,257200.5,257200.5
2001-03-06,691303.7925758362,392645.0007324219,392645.0007324219
2001-03-07,397217.3999938965,274956.5,274956.5
2001-03-08,975829.0999984741,692586.6999998093,692586.6999998093
2001-03-09,1737282.1010437012,1134219.8000001907,1134219.8000001907
2001-03-10,1719826.8000130653,1302064.3000037074,1302064.3000037074
2001-03-11,90104.60010027885,68620.5,68620.5
2001-03-12,1188588.99958992,838985.400000006,838985.400000006
2001-03-13,1158422.207824707,690030.0,690030.0
2001-03-14,1099602.299993515,769876.5,769876.5
2001-03-15,1141167.8999977112,803439.8999996185,803439.8999996185
2001-03-16,2008861.7000808716,1419050.799996972,1419050.799996972
2001-03-17,2209857.7001037598,1681118.8999977112,1681118.8999977112
2001-03-18,601568.1062488556,346795.5,346795.5
2001-03-19,1175419.5000152588,849881.0,849881.0
2001-03-20,942835.3000106812,656420.0,656420.0
2001-03-21,1384903.7008285522,972575.5,972575.5
2001-03-22,1985101.9912071228,1207224.0,1207224.0
2001-03-23,2055718.2999687195,1448112.399999857,1448112.399999857
2001-03-24,2582772.9999256134,1915686.0999975204,1915686.0999975204
2001-03-25,484978.29999923706,333281.5,333281.5
2001-03-26,2522106.787496567,1319970.50390625,1319970.50390625
2001-03-27,1668723.0,1166447.0,1166447.0
2001-03-28,1301491.6000976562,900824.5,900824.5
2001-03-29,1948773.5,1329023.5,1329023.5
2001-03-30,2562453.400051117,1750639.2999999523,1750639.2999999523
2001-03-31,1218072.799984932,876023.0999965668,876023.0999965668
2001-04-01,1277970.793866396,757244.0999999046,757244.0999999046
2001-04-02,1390342.5996398926,953913.5,953913.5
2001-04-03,881125.9007415771,617058.5,617058.5
2001-04-04,1500762.3037109375,895346.3995132446,895346.3995132446
2001-04-05,1487382.3031225204,989684.0,989684.0
2001-04-06,1984068.0999984741,1350934.5,1350934.5
2001-04-07,1484312.1001952887,1034393.3999992609,1034393.3999992609
2001-04-08,355239.0999994278,254876.0,254876.0
2001-04-09,911861.1965332031,548022.0,548022.0
2001-04-10,2848.5,1899.0,1899.0
2001-04-11,75880.5,51947.0,51947.0
2001-04-14,34.5,11273.0,11273.0
2001-04-15,1455.0,982.0,982.0
2001-04-16,3136.5,2306.0,2306.0
2001-04-17,661741.2999992371,444778.0,444778.0
2001-04-18,1820540.40625,996250.703125,996250.703125
2001-04-19,1728583.1167154312,928142.2001953125,928142.2001953125
2001-04-20,1867554.299993515,1281547.200000763,1281547.200000763
2001-04-21,3013272.99935627,2045903.3999996185,2045903.3999996185
2001-04-22,403531.0004005432,290477.0,290477.0
2001-04-23,1363250.296092987,767856.7033691406,767856.7033691406
2001-04-24,1003665.1000061035,692844.0,692844.0
2001-04-25,1313338.7000026703,888346.5,888346.5
2001-04-26,1627029.900024414,1098880.0,1098880.0
2001-04-27,2584613.399956703,1735918.200000286,1735918.200000286
2001-04-28,2360575.8970298767,1553107.1999995708,1553107.1999995708
2001-04-29,285027.10000038147,190470.0,190470.0
2001-04-30,1826618.6008911133,1211129.4000015259,1211129.4000015259
2001-05-01,105775.29999995232,74749.5,74749.5
2001-05-02,2010659.4995064735,1367405.0000023842,1367405.0000023842
2001-05-03,1532608.09998703,1028164.5,1028164.5
2001-05-04,1482326.7015388012,844569.9999465942,844569.9999465942
2001-05-05,336129.4000017643,226744.19999718666,226744.19999718666
2001-05-06,30198.800000190735,20598.5,20598.5
2001-05-07,409874.0000054836,285036.7000026703,285036.7000026703
2001-05-08,929350.5997152328,626836.5,626836.5
2001-05-09,585403.5000040531,395180.5999982357,395180.5999982357
2001-05-10,350530.7000017166,236062.5,236062.5
2001-05-11,539388.2000074387,364195.4000005722,364195.4000005722
2001-05-12,814956.3999876976,553114.0,553114.0
2001-05-13,541627.1999816895,369718.5,369718.5
2001-05-14,1484564.8001937866,1042745.0000007153,1042745.0000007153
2001-05-15,1550476.9972553253,870761.0,870761.0
2001-05-16,686219.099609375,466648.0,466648.0
2001-05-17,4074.0,2716.0,2716.0
2001-05-18,140325.09980487823,95470.59999084473,95470.59999084473
2001-05-19,111847.49999809265,75002.3000049591,75002.3000049591
2001-05-20,49110.39999771118,32942.5,32942.5
2001-05-21,1028069.6007795334,698416.4999980927,698416.4999980927
2001-05-22,282064.5999994278,190211.0,190211.0
2001-05-23,890636.0,596668.0,596668.0
2001-05-24,19075.699996948242,15543.0,15543.0
2001-05-25,665924.3996093273,450633.0,450633.0
2001-05-26,169453.49999976158,113045.90000009537,113045.90000009537
2001-05-27,83594.89997577667,56677.5,56677.5
2001-05-28,352978.0,235796.0,235796.0
2001-05-29,1421759.800992012,805746.5,805746.5
2001-05-30,1102190.498046875,670106.5,670106.5
2001-05-31,1656141.4836862087,879756.3999958038,879756.3999958038
2001-06-01,692969.2000038624,477866.2999999523,477866.2999999523
2001-06-02,318491.09998703003,212303.80000305176,212303.80000305176
2001-06-03,76602.59997558594,51549.0,51549.0
2001-06-04,2459.2999999523163,1639.5,1639.5
2001-06-05,1556161.4000091553,1068165.5999984741,1068165.5999984741
2001-06-06,1044987.399974823,465433.6953125,465433.6953125
2001-06-07,992502.09998703,666797.8000011444,666797.8000011444
2001-06-08,1053944.3999938965,724268.5,724268.5
2001-06-09,126897.79998016357,84336.5,84336.5
2001-06-10,38980.70007324219,26698.0,26698.0
2001-06-11,671898.0,465461.0,465461.0
